"pointid","xcoord","ycoord"
13862,1963105.80240717,2375838.2537787
13863,1961431.31095295,2374650.85983114
13864,1962898.79647684,2374437.3206967
13865,1962271.34148181,2373833.34351646
13866,1961950.17317961,2373816.04870557
13867,1961853.04971847,2373798.76279469
13868,1963283.80171923,2374640.26482447
13869,1962908.67808306,2374579.89458647
13870,1962265.36027805,2373824.41731084
13871,1963793.67084023,2374040.84374709
13872,1964022.31278418,2373159.73469237
13873,1964062.71480962,2374871.43797001
13874,1963993.89296629,2375598.52582777
13875,1963995.05606702,2375704.48579448
13876,1962766.19269336,2377638.8483123
13877,1963763.31962112,2376085.48123434
13878,1962460.30610078,2377924.00429183
13879,1960251.61291024,2371948.73152995
13880,1959924.44060427,2371472.85113035
13881,1960081.93050342,2371106.91119997
13882,1959676.46484815,2373231.22003738
13883,1960065.71089321,2373939.81048349
13884,1959554.79877155,2374372.5148559
13885,1959797.60692441,2374039.28364611
13886,1959561.73187592,2374757.33089818
13887,1959367.73455378,2376859.82902185
13888,1961221.89582111,2380336.53361069
13889,1961256.45784287,2380213.42853319
13890,1961134.23746592,2378586.26030877
13891,1961134.69956621,2378580.17130493
13892,1960441.73862994,2377188.78422895
13893,1960345.52026937,2377198.14803485
13894,1961044.9361097,2378478.55814096
13895,1957284.16284202,2379346.07558713
13896,1958179.36640561,2378426.80790838
13897,1958327.11129863,2378108.56430802
13898,1958184.14410862,2378414.72890078
13899,1955578.84206839,2382131.08154049
13900,1957012.30037086,2379951.69276841
13901,1954316.79077384,2382556.15040811
13902,1954844.71790621,2382289.10893998
13903,1953564.21420003,2384521.26794529
13904,1953623.38743729,2383089.22494372
13905,1952567.49367252,2384074.89916427
13906,1952968.59662505,2384316.41171632
13907,1952976.08432976,2384319.62061834
13908,1953201.77327185,2384522.24444591
13909,1952304.11180671,2384286.45999746
13910,1952447.36559689,2384136.13240282
13911,1951287.50216668,2385411.70150589
13912,1951201.16181232,2385463.22603832
13913,1950128.0232367,2386354.51619946
13914,1949301.20301615,2387571.47116562
13915,1955264.6699706,2379939.05396045
13916,1957014.73357239,2379902.15013722
13917,1951971.15079708,2383481.57699073
13918,1952092.6822736,2383555.3886372
13919,1953516.12096976,2382799.89156156
13920,1953625.97603892,2382828.41597952
13921,1952290.03469785,2383437.60326305
13922,1953289.48742707,2382859.88749933
13923,1952105.14678144,2383550.10383387
13924,1951072.53933134,2382627.47885301
13925,1951121.99446248,2382637.68575944
13926,1950802.10216108,2382464.78565058
13927,1949248.19148278,2383923.22046878
13928,1950562.95371052,2383195.04591034
13929,1950640.04275905,2383199.21821296
13930,1951032.65520623,2383132.16157075
13931,1953158.0137443,2386045.41500486
13932,1953195.73736805,2387114.32797782
13933,1953073.44879106,2386401.14762882
13934,1952623.21390761,2387842.94553653
13935,1951666.38790521,2390314.83709277
13936,1952059.6486528,2388729.31159457
13937,1952210.88084801,2388728.94399433
13938,1953777.78883449,2381280.40500493
13939,1955102.23516833,2384458.44000574
13940,1955313.01040103,2382542.77009968
13941,1955546.1396478,2384354.48484029
13942,1955354.40822709,2385815.51026011
13943,1955488.66431162,2386452.56196119
13944,1958681.00932143,2373493.20920232
13945,1959360.20324904,2372412.11592169
13946,1958323.10839611,2373577.29345525
13947,1958040.3614181,2373271.4493627
13948,1959161.13502371,2370870.55575116
13949,1963161.22064206,2368119.35181908
13950,1962903.31007968,2368174.89435405
13951,1962826.35333123,2368271.28691473
13952,1961404.6969362,2368750.37711635
13953,1961266.33974909,2368736.20780743
13954,1961252.31184026,2368732.69970523
13955,1965284.65067891,2368214.35267889
13956,1964977.09668528,2367582.42478104
13957,1966951.52202833,2367753.85898897
13958,1963785.28603495,2368491.0622531
13959,1963873.28509035,2368453.13212922
13960,1963893.65780318,2371306.22512545
13961,1963238.06659044,2368993.65436952
13962,1964286.38185043,2371680.21796091
13963,1965445.17467998,2372435.25053625
13964,1965484.99960505,2372733.53772405
13965,1964690.08330459,2370144.46869404
13966,1963698.96808061,2368542.64288557
13967,1965160.38720068,2370480.46390557
13968,1965850.4080351,2368704.56758752
13969,1966322.25133216,2368813.75965626
13970,1960538.14529064,2368285.07772342
13971,1960832.05837568,2368025.85876022
13972,1958047.12432235,2368166.86694899
13973,1958525.23942336,2368061.15308244
13974,1958539.83383255,2368059.89578165
13975,1957726.37122042,2368368.91077619
13976,1957982.61568175,2366337.88209751
13977,1958013.59210125,2366108.16735289
13978,1953905.78601508,2376783.6614739
13979,1953796.95574656,2376972.00499248
13980,1956115.46430624,2378498.52675353
13981,1956372.19746787,2377630.09730679
13982,1954157.27267341,2379638.2968711
13983,1952906.74088611,2377731.35777054
13984,1953433.98721805,2377567.15376716
13985,1952626.3825096,2378329.4667471
13986,1951248.20524194,2380737.02886284
13987,1952532.30555037,2378862.3757826
13988,1951975.65149992,2378728.37519824
13989,1952518.06794141,2378475.66623914
13990,1951838.82691378,2378753.58701411
13991,1951268.52325473,2379083.54742185
13992,1950676.3237819,2379949.2979669
13993,1950202.09918334,2381574.66069019
13994,1950137.40274261,2381111.48259858
13995,1951399.02543689,2378079.38588965
13996,1951789.67738283,2378270.65671007
13997,1958294.64867819,2371448.68361514
13998,1957684.57879411,2371681.28796158
13999,1958821.9929102,2370721.76065749
14000,1956490.17914214,2371294.62001814
14001,1956180.95034746,2371703.03327527
14002,1956290.01421613,2371644.17473821
14003,1956403.49738757,2368979.14306038
14004,1956319.81583489,2369662.75819077
14005,1956305.62422596,2368824.29206289
14006,1956065.5445748,2368685.36377542
14007,1954315.81727323,2370658.75041782
14008,1954978.66039053,2369018.68368527
14009,1954995.14820091,2368573.87160523
14010,1954991.64599871,2368908.45201587
14011,1954922.46985516,2368362.16547195
14012,1955091.91676183,2372807.12407038
14013,1955400.56655615,2371748.72870404
14014,1959399.58197383,2369690.85030845
14015,1959061.40356092,2368213.53097837
14016,1960145.21204326,2367580.78048001
14017,1959919.91670142,2366882.9907407
14018,1960060.67009003,2368137.37693043
14019,1961291.34996483,2364398.96897682
14020,1960893.93981464,2363862.56223912
14021,1961111.39135154,2364249.22858255
14022,1960305.12404393,2363963.36410258
14023,1960825.7355717,2363683.70712651
14024,1960209.67938384,2364110.3283951
14025,1963475.66814002,2363158.723396
14026,1962435.35598507,2362740.84393291
14027,1963060.50617865,2365230.55780037
14028,1964411.179729,2364141.19321453
14029,1964213.86830478,2362753.18654068
14030,1964731.26353052,2362034.07518795
14031,1962399.35606241,2366393.12763229
14032,1962882.47806657,2365474.96605424
14033,1961275.84655508,2362912.8511412
14034,1961190.7500015,2360962.1655131
14035,1960784.02824544,2360803.53741323
14036,1963700.27598143,2355561.49521298
14037,1963596.47801608,2355640.23456256
14038,1963912.30401492,2355045.80058832
14039,1963793.22873995,2355123.22893706
14040,1965265.22706668,2356054.98022367
14041,1965527.11323156,2356059.55082655
14042,1966145.43932084,2355152.57345554
14043,1966122.74000655,2355651.36526956
14044,1966146.11822127,2355691.78449501
14045,1966241.10248107,2356178.83670164
14046,1965820.75491643,2358400.17460014
14047,1962806.97291903,2353715.13385056
14048,1962777.26610033,2355173.88876896
14049,1960868.17459841,2355785.25575386
14050,1962525.88134206,2355359.61188588
14051,1959658.9130371,2360512.39672994
14052,1959709.91796921,2360525.58803825
14053,1960004.0738544,2362854.91170472
14054,1959823.48994071,2362908.43223842
14055,1959192.20604327,2362229.42841094
14056,1956234.33648107,2359675.70880318
14057,1955655.14761643,2365419.3036192
14058,1955979.84912086,2364248.75768225
14059,1954447.55845616,2364572.14208585
14060,1954655.5299871,2365677.55998179
14061,1952954.89641643,2366548.92423038
14062,1952436.86489028,2366467.22517894
14063,1950984.87257615,2366533.02802037
14064,1951314.44688364,2367409.41787212
14065,1952195.10033808,2368752.89161794
14066,1952095.63887546,2370169.39450973
14067,1951941.88767866,2371122.6978099
14068,1952053.41984888,2370803.19270875
14069,1952046.86364475,2370798.64230589
14070,1951721.11593967,2374140.11300959
14071,1953039.42836964,2368681.57977304
14072,1953387.72318892,2368132.7286275
14073,1952915.84369184,2371164.3109361
14074,1952657.92712946,2373421.89715742
14075,1952677.29604165,2373688.44082523
14076,1953659.34825993,2369936.18326291
14077,1953648.32625299,2369637.45927484
14078,1950565.25401197,2367945.81980983
14079,1948067.79323963,2364509.90674667
14080,1949384.44576856,2366389.20462982
14081,1948063.19383674,2363827.67891715
14082,1947977.18678259,2362823.60918502
14083,1947942.55416078,2360919.29138611
14084,1946124.17101598,2359241.02852952
14085,1949255.98368769,2370706.24074771
14086,1949702.58326885,2373655.47580448
14087,1949699.93606719,2373937.42588198
14088,1949558.20887796,2374214.9403567
14089,1948929.72278228,2374465.54341447
14090,1948631.62369461,2374663.61323917
14091,1948549.85304312,2374769.32810573
14092,1948409.46385474,2375519.84437823
14093,1950254.09591607,2371189.15415175
14094,1950244.96931032,2371553.70078125
14095,1950967.12556498,2376812.91199232
14096,1947332.51977672,2370339.70291695
14097,1948260.87936119,2370556.65385354
14098,1946916.90501506,2374416.62798368
14099,1946475.42463712,2366566.96044173
14100,1946624.7017311,2364168.76693189
14101,1946645.42474415,2365478.12195623
14102,1946144.94832906,2363573.15605691
14103,1946029.51645639,2363028.78081419
14104,1946019.66645019,2362904.82223615
14105,1945772.39919451,2361869.90368459
14106,1945945.1970033,2361977.6072524
14107,1945749.72818024,2361420.57890171
14108,1945683.76473871,2359922.64285865
14109,1945328.95661533,2359580.81474344
14110,1945601.60998699,2364463.29291732
14111,1945931.34549458,2362924.40084847
14112,1946764.9524194,2360598.68998427
14113,1945011.98791578,2365584.42312315
14114,1946613.25182389,2365644.09726072
14115,1944841.84300866,2365648.9852638
14116,1944409.7118366,2367404.42766898
14117,1944292.60166287,2367749.23538606
14118,1943849.88208415,2367638.27951621
14119,1943080.75079992,2368454.60653014
14120,1942948.2538165,2368483.97844864
14121,1942889.58937957,2368864.86848844
14122,1942608.03930232,2368927.27632773
14123,1942349.4212395,2368829.25466601
14124,1944480.29538104,2369534.24380986
14125,1944280.58995531,2368181.68305832
14126,1944243.05843168,2367942.41100768
14127,1944768.90326274,2371727.83949089
14128,1944701.32032019,2370052.85773636
14129,1944711.39092653,2369891.81573498
14130,1945518.41723461,2376306.72857364
14131,1944756.64385502,2373501.06330726
14132,1944059.39781605,2374950.75881995
14133,1944719.46333161,2373483.60909627
14134,1944228.38282244,2376200.26820661
14135,1944732.90614007,2376253.12283989
14136,1943872.93439866,2370988.60622548
14137,1944002.06277996,2371581.31029864
14138,1943840.63827833,2373266.12945935
14139,1942976.10233404,2369298.85916167
14140,1942826.03853956,2372380.33240168
14141,1942856.70095887,2371783.76372609
14142,1942755.0948949,2372504.66527996
14143,1942779.18801007,2373070.42573614
14144,1941785.7077846,2373918.91397033
14145,1943460.95093929,2374137.4240079
14146,1943338.9776625,2369832.75189779
14147,1942055.86595468,2370430.11467387
14148,1941329.57369743,2373535.31632883
14149,1941951.24318881,2370685.71653479
14150,1938620.0729916,2367434.17298771
14151,1938721.79355564,2367423.31138087
14152,1938017.05101195,2369905.96924389
14153,1938367.82893279,2367504.06953171
14154,1937629.0883677,2365492.98106558
14155,1937206.84910187,2362137.45155303
14156,1937272.85274342,2369173.86298297
14157,1937231.89951764,2365549.43540113
14158,1935982.95203133,2367119.03938931
14159,1935070.31475676,2367499.86962907
14160,1934374.70001882,2367521.95944297
14161,1933689.18398724,2367382.94955546
14162,1936156.11094035,2370360.24322988
14163,1934226.40702546,2369215.61200926
14164,1934380.50222247,2369944.16576793
14165,1935245.47946704,2370915.84217967
14166,1936061.82388099,2373416.52545404
14167,1934810.97059349,2371422.00689834
14168,1934196.2928065,2373310.01408698
14169,1933638.49635533,2373190.60941181
14170,1933466.52844706,2368138.87823137
14171,1932608.41870682,2370640.26400618
14172,1933321.58705581,2368318.13454423
14173,1932992.07034836,2365250.4537129
14174,1932585.47059237,2361814.28444957
14175,1931479.17329587,2365281.76853261
14176,1931529.0864273,2366081.31643599
14177,1932261.14828819,2370400.64445532
14178,1935268.14928132,2363757.0762727
14179,1935010.91231937,2362811.91397765
14180,1934174.2206926,2362420.21343105
14181,1933630.90495055,2361372.52597145
14182,1934095.83994326,2362167.76367212
14183,1934107.51175061,2362165.17467049
14184,1933827.02557402,2361156.21693527
14185,1934249.41663995,2360068.6947506
14186,1933131.06663586,2361473.87863526
14187,1933119.87602882,2361618.85152653
14188,1934825.49940263,2361079.92178724
14189,1935981.57933047,2361545.68968047
14190,1936795.1875427,2364999.12555467
14191,1936254.38360222,2363616.88148444
14192,1936708.72448826,2363216.0610321
14193,1939394.36317907,2359010.76698455
14194,1938157.64110046,2357895.95078269
14195,1938412.49576091,2358191.06936849
14196,1938623.08209349,2358506.5259671
14197,1938419.66816543,2358195.74627144
14198,1937864.88641615,2356450.50137268
14199,1937814.43568439,2356160.33549
14200,1940735.48572341,2363563.19465064
14201,1937937.52766188,2358063.86288841
14202,1938090.23255802,2360075.26095473
14203,1936893.24540443,2359921.09125767
14204,1939593.60930451,2357443.49319784
14205,1943173.51845833,2361488.16844426
14206,1943517.72407503,2361851.05837272
14207,1943310.49584456,2361502.19345309
14208,1943686.10898104,2361844.10956835
14209,1943507.23746843,2363991.95232058
14210,1943789.39364607,2366717.33983641
14211,1943524.44027926,2363661.11561229
14212,1943801.02655339,2366976.3864995
14213,1944340.464993,2366761.05076393
14214,1944174.4660885,2366383.21822605
14215,1944517.15000424,2360056.25704277
14216,1944500.64329385,2364056.76356138
14217,1944598.4051554,2364527.98605805
14218,1944078.0637278,2359180.61159148
14219,1945054.93924282,2364666.22854508
14220,1945028.27812603,2364830.98634881
14221,1949203.7534548,2363146.14588808
14222,1948697.2105359,2362472.42406392
14223,1948620.82908781,2362394.75311502
14224,1948586.92686646,2362354.3734896
14225,1948494.26150813,2361345.93345471
14226,1948480.65469956,2360130.73448966
14227,1948287.70177808,2357697.32185764
14228,1948282.15537459,2357575.80638114
14229,1947562.45112148,2356545.62813257
14230,1949152.88452278,2357977.37213396
14231,1949642.49663102,2360238.71155763
14232,1951977.62200116,2364839.5519542
14233,1951962.92799191,2364896.49259005
14234,1951301.92307575,2364180.56663932
14235,1954366.66300524,2368165.01464783
14236,1953522.20667359,2364765.11940734
14237,1954277.47624908,2368548.68168937
14238,1953664.53046319,2363594.78647053
14239,1953894.34770788,2362278.06364156
14240,1957655.41197575,2363172.59080473
14241,1957467.01815714,2362613.82005294
14242,1957517.90158917,2362407.7464232
14243,1955994.40513002,2366801.83718961
14244,1957810.41347333,2363508.71381634
14245,1958148.91878644,2364753.70810016
14246,1957827.21188391,2363835.380722
14247,1957827.63358417,2363834.47312143
14248,1959500.5613374,2359266.52474557
14249,1959313.73611978,2358982.84306697
14250,1959876.18647389,2357258.28328124
14251,1966401.49388205,2352821.00138764
14252,1966271.03959992,2352812.3621822
14253,1963304.20933208,2352752.9635448
14254,1967372.47559335,2354810.49574017
14255,1966413.94858989,2353034.42782201
14256,1966628.86222519,2351985.72316177
14257,1966428.75409921,2352776.68995974
14258,1967354.41898198,2351759.18921915
14259,1967187.94087717,2351959.07664499
14260,1966769.14521351,2351826.57156157
14261,1966841.86545929,2351686.91557365
14262,1961833.41580611,2353161.12730177
14263,1961883.16753743,2352999.64390011
14264,1960098.77711402,2356090.11414579
14265,1959365.7046525,2355883.87751595
14266,1959287.84290348,2355993.12668473
14267,1957261.1079275,2352634.27297008
14268,1958972.98720526,2354146.35002204
14269,1956656.5748469,2352234.15491818
14270,1954548.48721971,2355015.70986937
14271,1956842.39886389,2351809.4561508
14272,1957047.84639324,2350105.69517815
14273,1955996.7625315,2351605.65022249
14274,1957280.53133973,2352549.47501669
14275,1957151.47795848,2352444.61545068
14276,1958015.78800263,2356608.64907224
14277,1958166.02079721,2356782.41658164
14278,1958158.04759219,2356773.71467616
14279,1959559.42097446,2357384.75306086
14280,1957260.08922686,2357041.18914456
14281,1957368.56189515,2357275.45009204
14282,1957424.36993029,2358003.3326503
14283,1957115.9268361,2359772.68196424
14284,1957866.63190872,2358857.99328837
14285,1957852.16629962,2359184.50129393
14286,1955384.1212458,2361576.43459983
14287,1953474.80154374,2361706.81738191
14288,1950502.83747267,2360710.19355447
14289,1950191.60977673,2360289.81028981
14290,1953120.06102041,2359000.33567799
14291,1953429.92331549,2359211.81341113
14292,1953549.19359058,2359443.56415703
14293,1953463.62283671,2359682.89460771
14294,1953553.11859305,2359449.75276093
14295,1953984.65006473,2357062.19445778
14296,1955086.43705839,2355160.76326069
14297,1959758.39729973,2351813.7427535
14298,1959218.49635982,2350743.44747967
14299,1957530.1789969,2350193.98103374
14300,1957833.52528788,2351192.29426225
14301,1957624.76985645,2350953.12001167
14302,1959219.71906059,2350447.82049355
14303,1958938.18528334,2349515.93920686
14304,1959140.52091073,2350271.35188245
14305,1958962.2585985,2349302.87647272
14306,1963742.96700831,2348063.02149214
14307,1962202.27803833,2350165.37701573
14308,1963661.81515722,2347994.38574893
14309,1963007.61764535,2346220.57023218
14310,1963088.30279615,2346030.12331228
14311,1962279.43958691,2347942.00881595
14312,1961668.12920205,2349664.6777005
14313,1961015.57229121,2348647.03125982
14314,1960299.53024041,2350471.93500873
14315,1961432.56145374,2349809.61789175
14316,1961590.12925294,2349884.88083914
14317,1962005.68871456,2346628.98838931
14318,1960844.88618375,2345001.05526441
14319,1959447.8318042,2346329.45730073
14320,1958111.62826297,2348075.22129982
14321,1957767.72144645,2348517.01887797
14322,1955779.59999478,2350106.55057869
14323,1959828.79494405,2347580.47948834
14324,1957454.38684918,2346654.67290548
14325,1957085.87711718,2345536.35920142
14326,1956472.35943093,2347918.98520146
14327,1957830.45788595,2345988.6982862
14328,1957700.18700393,2345687.98329688
14329,1957550.96740999,2345680.92139243
14330,1957869.43681049,2346199.629419
14331,1959695.80636032,2341502.59556187
14332,1963358.58496631,2342199.91430088
14333,1963597.72481687,2338218.78999447
14334,1961726.06593852,2342489.57058324
14335,1965177.90611171,2336715.66524814
14336,1947382.95340848,2377370.71114349
14337,1957830.71968611,2361158.45683668
14338,1940097.75992191,2356889.09904881
14339,1942766.35810199,2361117.05421062
14340,1942745.94158914,2360882.13126271
14341,1942793.8544193,2360928.73729206
14342,1942731.89088029,2360622.43539922
14343,1946836.20456426,2375198.28477579
14344,1947006.11557123,2374698.15616092
14345,1942117.07309322,2366853.21212195
14346,1950236.8292052,2369165.52947772
14347,1949480.94232931,2366672.63490826
14348,1942056.86535531,2368954.82264507
14349,1951801.92789055,2365520.40508285
14350,1968070.82983302,2348356.69537703
14351,1968080.72823925,2348380.48709201
14352,1968151.70698394,2348597.00162832
14353,1968531.01842274,2355605.31284057
14354,1957275.21673638,2373752.50326556
14355,1953436.94951991,2372990.22658565
14356,1947151.66436286,2377226.95005298
14357,1946680.65046632,2374414.10178209
14358,1946876.54548965,2374411.54738048
14359,1941840.355119,2362848.8295009
14360,1968575.05415046,2355857.19019914
14361,1968694.18502546,2356271.24195982
14362,1960450.77043563,2361163.77534003
14363,1951713.75393503,2365862.06589795
14364,1951750.17165796,2365720.9433091
14365,1942037.58664317,2366777.3684742
14366,1940389.44600555,2368046.56967326
14367,1953865.43908968,2343213.05233873
14368,1954600.39695239,2344304.55702591
14369,1954903.82364342,2345089.9896204
14370,1954649.9792836,2344689.5639683
14371,1954729.8770339,2344976.7335491
14372,1940724.86031672,2360989.01713001
14373,1941639.93819283,2363601.33537465
14374,1951108.82045418,2362473.00426429
14375,1962845.49544328,2355340.99687416
14376,1962859.4932521,2355159.00375958
14377,1953478.72084621,2364753.49610002
14378,1949424.08329352,2366389.55753005
14379,1959037.50084587,2354136.99731616
14380,1963762.49772061,2355138.00484636
14381,1962043.16723816,2361129.35611836
14382,1961991.50050563,2360870.9955557
14383,1962257.5012731,2362802.99717204
14384,1959856.49826149,2366506.00490336
14385,1959023.50163706,2367926.99799798
14386,1957278.37253837,2373747.74416257
14387,1957602.49424243,2371685.99816454
14388,1953731.50140535,2377712.99785898
14389,1972939.49939821,2347108.99759151
14390,1972932.4996938,2346919.99287252
14391,1973688.50046976,2348319.99955393
14392,1973541.49867721,2355214.99399483
14393,1973429.49300669,2355103.00272433
14394,1968823.50020688,2357119.00099355
14395,1969159.50051842,2358378.9909868
14396,1969327.49652418,2357538.99875797
14397,1968529.49812178,2360758.99438519
14398,1968345.7445061,2360688.99514112
14399,1968319.49768957,2360688.99454112
14400,1968851.50362451,2360213.00134145
14401,1967101.50212276,2364161.001227
14402,1961221.50312086,2368724.99240037
14403,1961613.50056765,2373918.99527038
14404,1957068.81070644,2379900.44103614
14405,1955355.49892778,2382374.99489406
14406,1953717.49959654,2382879.00481137
14407,1951841.49991546,2383326.99479341
14408,1963853.5003779,2367870.99216272
14409,1963709.20098705,2368469.98263983
14410,1952611.49880023,2378398.99519087
14411,1955936.50129356,2371615.99312047
14412,1955047.50173387,2368977.00325903
14413,1946647.50094545,2365644.99676129
14414,1945996.5027356,2362879.99232052
14415,1944757.50015556,2373443.00047071
14416,1943021.50356262,2369677.00099973
14417,1939857.49967065,2367996.99984205
14418,1949077.86507555,2329985.23551084
14419,1949095.0979864,2330100.58848347
14420,1950487.53676304,2329552.09573815
14421,1950727.18191391,2329571.35015027
14422,1951561.33563907,2332141.15316815
14423,1951107.33895325,2331192.76067107
14424,1950576.34511895,2331111.94002019
14425,1950565.32571201,2331110.40481922
14426,1950583.7218236,2331113.83382138
14427,1950488.40196358,2331099.93701263
14428,1951502.41280198,2339409.25414396
14429,1950959.98656048,2347083.29867533
14430,1950272.70422779,2345734.70082629
14431,1952838.12714291,2346751.74086659
14432,1951128.03256628,2348142.91024244
14433,1950742.30322343,2349200.42710822
14434,1951627.58208078,2348640.66225581
14435,1952537.72055378,2349597.47105819
14436,1953182.52245973,2349163.47368496
14437,1952444.59919515,2348570.31001152
14438,1952916.74619241,2347886.11088076
14439,1952315.18111368,2353743.48326841
14440,1952059.10585246,2352793.39667026
14441,1951589.63915689,2351498.18735483
14442,1948905.16166682,2351989.94176443
14443,1949793.10892585,2353490.18810894
14444,1949557.07687725,2354644.10093541
14445,1949475.23162572,2355866.57410505
14446,1949557.67727762,2356083.05954134
14447,1949535.98346397,2356045.8244179
14448,1944618.01186774,2351677.1425675
14449,1945143.8607988,2350692.55574763
14450,1944728.22893713,2352059.20970803
14451,1942111.40788965,2353077.67754924
14452,1942313.32541677,2353081.95595193
14453,1942700.00566021,2353289.40658253
14454,1939221.77397041,2352135.63175615
14455,1939315.86982965,2352022.48058491
14456,1942498.32583324,2359118.40785232
14457,1942264.58768609,2358984.48486801
14458,1942178.50723189,2358833.02857265
14459,1948903.95466606,2338927.45984063
14460,1947494.8176789,2335930.37575375
14461,1949399.21807786,2339350.27210682
14462,1948301.02368647,2331156.53994827
14463,1948230.60074213,2331289.00073166
14464,1945832.72493249,2345886.89882211
14465,1946221.54527728,2345030.81138314
14466,1945483.47161261,2350180.34232515
14467,1925141.54930587,2344851.32677014
14468,1925227.82386019,2345300.70585306
14469,1943078.6489986,2356867.4855352
14470,1941194.53741241,2357402.96427232
14471,1942089.27047571,2357730.31837842
14472,1941199.86641577,2357037.35534214
14473,1940609.54154411,2355605.26714054
14474,1944326.50648422,2338571.41891648
14475,1945612.52819386,2331269.30541926
14476,1944413.79233917,2340817.30953043
14477,1944171.33748653,2342167.8576807
14478,1944038.87520313,2342643.49228015
14479,1942071.78876471,2347459.41731213
14480,1942541.1534602,2348683.54838281
14481,1944242.01623102,2330566.1985766
14482,1944702.21552075,2330811.1226308
14483,1943298.10473676,2331293.13743426
14484,1938049.07303211,2345993.99388953
14485,1938836.63562794,2348686.14748444
14486,1938151.47149658,2346355.64131722
14487,1938882.73065696,2349115.16585454
14488,1932209.65565577,2339353.26200871
14489,1933293.98903843,2336791.43599585
14490,1932935.95181302,2342416.49833724
14491,1931226.78233698,2344539.97877413
14492,1930669.60468619,2347546.64516704
14493,1930713.60631389,2348460.2158422
14494,1930723.96972042,2348286.05643256
14495,1930696.50900313,2347912.32779727
14496,1930728.97342357,2348270.14582254
14497,1930728.99082358,2348267.98762118
14498,1930720.99471854,2349179.78209522
14499,1931370.33702735,2352465.80116401
14500,1930838.4659925,2351732.00380204
14501,1930748.20663568,2351410.96519992
14502,1930619.09135439,2349858.43932249
14503,1930640.8766681,2349352.07270369
14504,1931627.94548954,2352568.04652839
14505,1931796.26179551,2352642.35407517
14506,1932850.98485953,2353192.13032129
14507,1931806.15600174,2352644.90767678
14508,1934527.16361481,2354941.29332252
14509,1934111.33095301,2354269.45379955
14510,1935237.86686225,2356198.42011397
14511,1935277.13288697,2356380.12902837
14512,1929801.96163994,2347511.29634479
14513,1930112.66553556,2347363.17225153
14514,1929535.41807214,2347916.00529958
14515,1928987.70662731,2347993.46554835
14516,1927882.13953128,2348290.90903561
14517,1928361.30673295,2349929.64636732
14518,1928210.72083814,2350656.64212502
14519,1927859.53051704,2352349.83549101
14520,1928108.06977352,2351810.03875116
14521,1927967.09538476,2351565.82819742
14522,1927602.26845508,2353477.21300077
14523,1927818.11339097,2354133.579414
14524,1927829.62869822,2354149.69182415
14525,1927519.73450312,2355514.31018328
14526,1927496.92658876,2355450.46984308
14527,1928092.75096387,2355952.57185919
14528,1928249.69626268,2358881.42010312
14529,1925672.00103983,2348553.51790094
14530,1925334.53952738,2346161.65119509
14531,1925511.34443869,2347966.5464314
14532,1925567.96217433,2348102.30171687
14533,1925527.02224855,2347973.76023594
14534,1925220.46645556,2348887.54721124
14535,1925024.74423233,2349136.0603677
14536,1924972.00549913,2349241.42243403
14537,1924298.04117482,2352781.08916251
14538,1924323.08819059,2352610.66155522
14539,1924448.17496934,2351481.48094431
14540,1941422.95315622,2339825.24320585
14541,1934578.1286469,2348360.99527974
14542,1934455.6740698,2351506.5643601
14543,1934859.77722421,2351747.59301185
14544,1936325.27144685,2352427.3475398
14545,1936478.08104305,2352896.95623546
14546,1936418.50170555,2352855.26410921
14547,1936423.59140875,2352840.24659976
14548,1936847.39077556,2355333.79426963
14549,1936728.05170043,2354611.75511505
14550,1937353.15079398,2355756.74683591
14551,1937605.1135526,2354836.25545639
14552,1948099.51685961,2349813.72539434
14553,1948443.81737637,2349516.54670724
14554,1948618.5913864,2349413.51784238
14555,1948449.68328006,2349519.39450903
14556,1947818.33318258,2350037.32273511
14557,1947469.44946293,2350301.63510151
14558,1947298.27015516,2351902.58940943
14559,1947267.64203588,2351971.29705269
14560,1947243.8472209,2353257.85136267
14561,1947058.00030389,2352211.50070391
14562,1947285.56214716,2353486.87560686
14563,1947283.74544602,2353482.5046041
14564,1947057.67340369,2352207.94400167
14565,1947244.12822108,2353259.42516366
14566,1947332.69317683,2354356.18945415
14567,1944707.94942436,2356156.80638777
14568,1945218.62074587,2355221.18699873
14569,1946864.25598192,2337038.79165158
14570,1946894.8777012,2337416.35328928
14571,1946870.92588612,2337489.43183529
14572,1947352.69418943,2338867.41930283
14573,1946696.92997657,2338654.24856862
14574,1946697.16607672,2337994.11805302
14575,1946843.21196867,2337952.37532674
14576,1946460.10882748,2338147.18694939
14577,1946870.69368597,2337703.27966992
14578,1946674.78886263,2338030.63087601
14579,1937019.92168418,2349416.00674395
14580,1936920.86432182,2348574.68911427
14581,1937782.17896408,2346638.45109527
14582,1930777.44595408,2353092.59605863
14583,1930744.65963344,2353221.79633997
14584,1930237.58721421,2357567.93367618
14585,1952468.03450991,2341904.08651464
14586,1952042.88624225,2341826.71376592
14587,1952142.57950501,2340677.24944225
14588,1952315.47441386,2340256.85347758
14589,1935968.77192241,2349637.3632833
14590,1936403.76529627,2350102.83667636
14591,1936002.5939437,2349749.0155536
14592,1937578.86703608,2350808.39712056
14593,1936557.50499306,2350345.59352919
14594,1938021.54891478,2354520.74695775
14595,1937364.80040131,2353428.14106988
14596,1931637.39999549,2357218.59635625
14597,1932419.70588801,2355498.9373736
